Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
26-05-2022,Midwest,Ethernet,105.5184206,95.385342,0.016743771
27-05-2022,Midwest,Ethernet,79.74627041,120.5160388,0.075392737
28-05-2022,Midwest,Ethernet,77.6428641,92.91057919,0.099580734
29-05-2022,Midwest,Ethernet,81.26662465,109.2075865,0.033492751
30-05-2022,Midwest,Ethernet,80.50726656,102.316726,0.025978888
31-05-2022,Midwest,Ethernet,110.930221,69.30022494,0.065123947
01-06-2022,Midwest,Ethernet,117.9707026,110.651602,0.033905191
02-06-2022,Midwest,Ethernet,102.6353458,93.52363197,0.010451944
03-06-2022,Midwest,Ethernet,72.08063225,84.30463714,0.039401673
04-06-2022,Midwest,Ethernet,53.15934836,78.2337415,0.009060298
05-06-2022,Midwest,Ethernet,71.48332824,92.80009462,0.040834682
06-06-2022,Midwest,Ethernet,80.20929469,106.9576407,0.024627266
07-06-2022,Midwest,Ethernet,98.64829452,116.6978989,0.043237062
08-06-2022,Midwest,Ethernet,107.1496399,96.15878995,0.000323761
09-06-2022,Midwest,Ethernet,75.52058003,67.68395649,0.019146144
10-06-2022,Midwest,Ethernet,55.05855615,91.44939918,0.01255168
11-06-2022,Midwest,Ethernet,53.51041055,81.68787985,0.055849529
12-06-2022,Midwest,Ethernet,76.33246904,69.05602135,0.097644189
13-06-2022,Midwest,Ethernet,48.90773066,99.32471904,0.031006981
14-06-2022,Midwest,Ethernet,101.4289108,106.5946204,0.010173296
15-06-2022,Midwest,Ethernet,106.0128719,103.0246793,0.035070114
16-06-2022,Midwest,Ethernet,87.34655873,97.64783308,0.012310323
17-06-2022,Midwest,Ethernet,78.14548692,100.8811192,0.09893636
18-06-2022,Midwest,Ethernet,63.86170462,101.4426283,0.048507966
19-06-2022,Midwest,Ethernet,69.21931968,99.06190182,0.048210897
20-06-2022,Midwest,Ethernet,96.98983639,89.02404485,0.097042315
21-06-2022,Midwest,Ethernet,99.70869199,86.40218907,0.034165643
22-06-2022,Midwest,Ethernet,107.2587185,103.4843332,0.016291508
23-06-2022,Midwest,Ethernet,84.59333278,81.12089058,0.005175391
24-06-2022,Midwest,Ethernet,72.78789778,111.8353712,0.013290704
25-06-2022,Midwest,Ethernet,45.85040888,99.98571231,0.045302668
26-06-2022,Midwest,Ethernet,64.26771296,86.46047719,0.08728387
27-06-2022,Midwest,Ethernet,88.58987706,118.1100508,0.041359945
28-06-2022,Midwest,Ethernet,99.09474232,125.7465064,0.053414739
29-06-2022,Midwest,Ethernet,90.73615165,116.1787103,0.089148415
30-06-2022,Midwest,Ethernet,75.19001374,102.2015568,0.017006682
01-07-2022,Midwest,Ethernet,65.72008343,119.8132375,0.039437652
02-07-2022,Midwest,Ethernet,53.2127515,111.5230649,0.001868777
03-07-2022,Midwest,Ethernet,84.39589298,107.5262682,0.088140812
04-07-2022,Midwest,Ethernet,76.23639344,121.6356913,0.027639845
05-07-2022,Midwest,Ethernet,104.2606386,95.2092394,0.0669806
06-07-2022,Midwest,Ethernet,93.67844077,117.5597017,0.066067511
07-07-2022,Midwest,Ethernet,85.70111494,103.1297773,0.000635486
08-07-2022,Midwest,Ethernet,62.09298933,92.48337566,0.042643951
09-07-2022,Midwest,Ethernet,48.65067224,81.45485603,0.00618892
10-07-2022,Midwest,Ethernet,56.52483232,138.3338546,0.016031386
11-07-2022,Midwest,Ethernet,80.27868787,79.34411885,0.026041991
12-07-2022,Midwest,Ethernet,80.53610255,103.0219531,0.012244386
13-07-2022,Midwest,Ethernet,87.7326708,88.23765974,0.081655133
14-07-2022,Midwest,Ethernet,82.84109553,115.8662181,0.054116451
15-07-2022,Midwest,Ethernet,46.28079292,88.46193006,0.076420632
16-07-2022,Midwest,Ethernet,53.98584405,140.4407063,0.030653315
17-07-2022,Midwest,Ethernet,51.19745346,84.98984679,0.052168289
18-07-2022,Midwest,Ethernet,89.47345892,118.400346,0.016252325
19-07-2022,Midwest,Ethernet,78.74389905,107.8323875,0.03314714
20-07-2022,Midwest,Ethernet,90.78206989,104.9366095,0.087046891
21-07-2022,Midwest,Ethernet,49.54476735,132.3818147,0.095969484
22-07-2022,Midwest,Ethernet,75.70879654,98.6157123,0.020970542
23-07-2022,Midwest,Ethernet,45.66430277,158.3003805,0.08819555
24-07-2022,Midwest,Ethernet,37.57686608,112.4841978,0.014744305
25-07-2022,Midwest,Ethernet,64.43282447,113.7231058,0.02800275
26-07-2022,Midwest,Ethernet,92.34392572,106.5810722,0.021701921
27-07-2022,Midwest,Ethernet,88.66548435,99.0681527,0.096909646
28-07-2022,Midwest,Ethernet,76.1090228,96.61859422,0.065562249
29-07-2022,Midwest,Ethernet,61.92685213,104.3013546,0.047367321
30-07-2022,Midwest,Ethernet,54.903437,116.0445009,0.07060878
31-07-2022,Midwest,Ethernet,33.99814347,90.85969607,0.017939064
01-08-2022,Midwest,Ethernet,63.31799707,92.829305,0.010587444
02-08-2022,Midwest,Ethernet,64.65541191,83.41919425,0.052543443
03-08-2022,Midwest,Ethernet,99.33735816,118.4408368,0.061328162
04-08-2022,Midwest,Ethernet,56.91603929,106.3326551,0.08170996
05-08-2022,Midwest,Ethernet,54.69297072,127.5750118,0.017004249
06-08-2022,Midwest,Ethernet,25.28721946,91.52238736,0.078280031
07-08-2022,Midwest,Ethernet,55.93498412,86.33445783,0.047934821
08-08-2022,Midwest,Ethernet,79.83003818,52.14648533,0.070099633
09-08-2022,Midwest,Ethernet,80.13808101,126.8678094,0.08472484
10-08-2022,Midwest,Ethernet,82.35677081,91.39155918,0.096624019
11-08-2022,Midwest,Ethernet,66.81160713,100.2123557,0.03756032
12-08-2022,Midwest,Ethernet,50.1777248,100.379949,0.063876424
13-08-2022,Midwest,Ethernet,46.42092007,102.6317562,0.003386227
14-08-2022,Midwest,Ethernet,39.16718635,104.8002399,0.071666488
15-08-2022,Midwest,Ethernet,45.78662581,106.7112832,0.0601287
16-08-2022,Midwest,Ethernet,65.55954302,91.85467899,0.010217723
17-08-2022,Midwest,Ethernet,83.47144958,119.8076666,0.050056131
18-08-2022,Midwest,Ethernet,78.45153805,103.5180393,0.093941145
19-08-2022,Midwest,Ethernet,26.48721091,123.2886994,0.01486755
20-08-2022,Midwest,Ethernet,51.896633,102.0010828,0.003902362
21-08-2022,Midwest,Ethernet,63.7775689,90.6398373,0.079558012
22-08-2022,Midwest,Ethernet,54.91898832,72.41850319,0.074106957
23-08-2022,Midwest,Ethernet,88.49608436,107.0095569,0.030821383
24-08-2022,Midwest,Ethernet,61.58782017,101.824425,0.08355817
25-08-2022,Midwest,Ethernet,62.5461923,85.80824456,0.058967641
26-08-2022,Midwest,Ethernet,45.68532971,109.6508726,0.008239027
27-08-2022,Midwest,Ethernet,30.22638393,60.58492583,0.008541994
28-08-2022,Midwest,Ethernet,43.4788837,64.52379033,0.055721833
29-08-2022,Midwest,Ethernet,56.70200052,125.5621072,0.028631339
30-08-2022,Midwest,Ethernet,62.22320947,121.4181006,0.010783722
31-08-2022,Midwest,Ethernet,71.82461304,76.83985573,0.031325761
01-09-2022,Midwest,Ethernet,57.54588104,98.37255077,0.019891665
02-09-2022,Midwest,Ethernet,45.06751343,72.75286334,0.08184641
03-09-2022,Midwest,Ethernet,7.967721786,107.0510853,0.056705471
04-09-2022,Midwest,Ethernet,27.61901882,85.80283038,0.034453473
05-09-2022,Midwest,Ethernet,56.12926563,73.39408575,0.048858302
06-09-2022,Midwest,Ethernet,87.67464569,78.53436961,0.02323456
07-09-2022,Midwest,Ethernet,82.74804617,114.0624562,0.021129537
08-09-2022,Midwest,Ethernet,51.10455608,132.557218,0.089303782
09-09-2022,Midwest,Ethernet,58.73222141,106.4338477,0.09053827
10-09-2022,Midwest,Ethernet,38.91555116,66.7543703,0.009500163
11-09-2022,Midwest,Ethernet,45.3995288,88.27655944,0.072514042
12-09-2022,Midwest,Ethernet,43.36618392,114.3252388,0.094271629
13-09-2022,Midwest,Ethernet,83.17843282,111.1937224,0.054554611
14-09-2022,Midwest,Ethernet,65.17817917,107.9202717,0.050125159
15-09-2022,Midwest,Ethernet,49.4778311,96.87347698,0.083795128
16-09-2022,Midwest,Ethernet,45.43077237,115.1269574,0.095882682
17-09-2022,Midwest,Ethernet,42.53254426,117.5658675,0.000390436
18-09-2022,Midwest,Ethernet,22.69475509,113.227213,0.008498646
19-09-2022,Midwest,Ethernet,59.00585228,81.67387612,0.084875958
20-09-2022,Midwest,Ethernet,83.19348848,139.8737033,0.004897047
21-09-2022,Midwest,Ethernet,56.1087733,114.0920371,0.050605374
22-09-2022,Midwest,Ethernet,52.22646239,110.5979518,0.048112289
23-09-2022,Midwest,Ethernet,57.42442927,92.96505721,0.039026833
24-09-2022,Midwest,Ethernet,36.14685694,94.94059203,0.080008
25-09-2022,Midwest,Ethernet,39.78107192,86.36129606,0.024640959
26-09-2022,Midwest,Ethernet,64.70765773,109.0232444,0.082156651
27-09-2022,Midwest,Ethernet,69.46644293,92.60987483,0.021293706
28-09-2022,Midwest,Ethernet,59.45084041,105.6716618,0.005304599
29-09-2022,Midwest,Ethernet,63.87583051,101.9301534,0.030017215
30-09-2022,Midwest,Ethernet,45.91093699,119.0025724,0.045168669
01-10-2022,Midwest,Ethernet,53.40105394,48.77104672,0.035908452
02-10-2022,Midwest,Ethernet,29.28282502,111.5817286,0.006041083
03-10-2022,Midwest,Ethernet,74.66504434,108.1758476,0.07598781
04-10-2022,Midwest,Ethernet,75.71519081,75.04821486,0.070943828
05-10-2022,Midwest,Ethernet,99.60195271,73.62791323,0.022936188
06-10-2022,Midwest,Ethernet,81.91853462,146.1357901,0.091377574
07-10-2022,Midwest,Ethernet,55.27108597,89.41910888,0.067006545
08-10-2022,Midwest,Ethernet,52.54533152,90.93545114,0.056686979
09-10-2022,Midwest,Ethernet,57.75560959,71.56004793,0.022243437
10-10-2022,Midwest,Ethernet,39.73265707,108.4849313,0.073959004
11-10-2022,Midwest,Ethernet,76.12316838,77.70575709,0.06301166
12-10-2022,Midwest,Ethernet,69.57619728,123.2358864,0.063540842
13-10-2022,Midwest,Ethernet,64.43943585,127.215182,0.070356304
14-10-2022,Midwest,Ethernet,58.90409193,96.70423855,0.094723656
15-10-2022,Midwest,Ethernet,40.47859886,86.98982515,0.092847271
16-10-2022,Midwest,Ethernet,49.87766981,126.0034344,0.032326685
17-10-2022,Midwest,Ethernet,65.7913162,91.54719061,0.025475694
18-10-2022,Midwest,Ethernet,82.8191666,100.202415,0.051161116
19-10-2022,Midwest,Ethernet,83.10024879,116.3612132,0.046894612
20-10-2022,Midwest,Ethernet,98.82461902,97.04267228,0.063498665
21-10-2022,Midwest,Ethernet,49.823244,77.22271106,0.015802376
22-10-2022,Midwest,Ethernet,46.7138104,81.51400513,0.083835754
23-10-2022,Midwest,Ethernet,33.89233271,133.1633578,0.006324428
24-10-2022,Midwest,Ethernet,48.02473472,112.3131885,0.004229538
25-10-2022,Midwest,Ethernet,94.37731203,72.88787768,0.019297769
26-10-2022,Midwest,Ethernet,87.52139653,120.7943615,0.047904637
27-10-2022,Midwest,Ethernet,70.03657642,100.1148563,0.047993544
28-10-2022,Midwest,Ethernet,48.75072176,78.52785071,0.091843234
29-10-2022,Midwest,Ethernet,44.95350341,97.01280763,0.083347718
30-10-2022,Midwest,Ethernet,48.82877747,101.5033323,0.058813736
31-10-2022,Midwest,Ethernet,78.34476819,109.7042698,0.026889795
01-11-2022,Midwest,Ethernet,78.09816448,98.72430667,0.027797561
02-11-2022,Midwest,Ethernet,89.52184345,124.0571224,0.068653317
03-11-2022,Midwest,Ethernet,55.85747484,100.6208904,0.092828258
04-11-2022,Midwest,Ethernet,42.96388126,96.73648747,0.090022341
05-11-2022,Midwest,Ethernet,51.10742436,110.1086314,0.049806663
06-11-2022,Midwest,Ethernet,42.36552307,87.86356749,0.077000204
07-11-2022,Midwest,Ethernet,69.23441144,85.47872618,0.016205721
08-11-2022,Midwest,Ethernet,84.80668662,118.6740243,0.023990296
09-11-2022,Midwest,Ethernet,106.9340298,108.9808793,0.04880867
10-11-2022,Midwest,Ethernet,69.07696088,119.224336,0.064415415
11-11-2022,Midwest,Ethernet,59.64422037,90.57255165,0.06803
12-11-2022,Midwest,Ethernet,72.91652792,101.5140036,0.034381969
13-11-2022,Midwest,Ethernet,45.86678301,74.99623559,0.025762405
14-11-2022,Midwest,Ethernet,61.51704373,101.9705482,0.029234048
15-11-2022,Midwest,Ethernet,91.13725507,98.63360382,0.082824434
16-11-2022,Midwest,Ethernet,91.6169242,129.0048724,0.053144982
17-11-2022,Midwest,Ethernet,76.58551385,103.6981923,0.017899151
18-11-2022,Midwest,Ethernet,60.0358221,84.87902799,0.039159075
19-11-2022,Midwest,Ethernet,75.97492449,63.42866102,0.04157195
20-11-2022,Midwest,Ethernet,54.4698665,112.1865496,0.042971833
21-11-2022,Midwest,Ethernet,84.71742247,101.1732726,0.064551349
22-11-2022,Midwest,Ethernet,82.35502218,104.0571968,0.082934084
23-11-2022,Midwest,Ethernet,80.4373628,113.1261083,0.020812983
24-11-2022,Midwest,Ethernet,77.44217257,88.69520472,0.063028812
25-11-2022,Midwest,Ethernet,168.3892892,145.5331841,0.059190224
26-11-2022,Midwest,Ethernet,62.58545714,81.82942955,0.018874384
27-11-2022,Midwest,Ethernet,37.92979564,112.7137573,0.075160527
28-11-2022,Midwest,Ethernet,74.07700381,110.2329805,0.01771357
29-11-2022,Midwest,Ethernet,112.9592518,68.14126863,0.044810969
30-11-2022,Midwest,Ethernet,84.71677064,102.6540397,0.020444798
01-12-2022,Midwest,Ethernet,116.8470346,103.6256632,0.007352894
02-12-2022,Midwest,Ethernet,68.94335578,135.0145339,0.036724919
03-12-2022,Midwest,Ethernet,54.25157857,118.4766109,0.055789889
04-12-2022,Midwest,Ethernet,91.41648349,136.073337,0.038596872
05-12-2022,Midwest,Ethernet,86.35857491,105.3976797,0.036698807
06-12-2022,Midwest,Ethernet,85.62351295,97.2788175,0.001374408
07-12-2022,Midwest,Ethernet,113.4247586,63.01687362,0.087808478
08-12-2022,Midwest,Ethernet,87.28533296,69.46168458,0.040502218
09-12-2022,Midwest,Ethernet,84.19117302,71.81745933,0.078645651
10-12-2022,Midwest,Ethernet,71.55907757,91.88115249,0.006328936
11-12-2022,Midwest,Ethernet,83.47483318,123.3673944,0.040056046
12-12-2022,Midwest,Ethernet,83.08699963,107.9015842,0.097976868
13-12-2022,Midwest,Ethernet,111.9139666,92.53913981,0.021068358
14-12-2022,Midwest,Ethernet,123.2619756,118.8659333,0.075390015
15-12-2022,Midwest,Ethernet,102.2644028,90.98467175,0.09282467
16-12-2022,Midwest,Ethernet,77.49900539,142.9458359,0.083236965
17-12-2022,Midwest,Ethernet,89.76454607,109.4784725,0.0893558
18-12-2022,Midwest,Ethernet,74.24956793,132.6212884,0.079155924
19-12-2022,Midwest,Ethernet,93.12383397,108.4132184,0.037638633
20-12-2022,Midwest,Ethernet,113.040708,68.48573909,0.038938708
21-12-2022,Midwest,Ethernet,103.875898,81.94747944,0.054364111
22-12-2022,Midwest,Ethernet,93.82913404,128.5043894,0.041655256
23-12-2022,Midwest,Ethernet,90.35370358,121.725811,0.029544398
24-12-2022,Midwest,Ethernet,89.19208253,89.71435101,0.059753585
25-12-2022,Midwest,Ethernet,206.4918042,118.4569069,0.076547462
26-12-2022,Midwest,Ethernet,89.78086645,80.75492701,0.080593541
27-12-2022,Midwest,Ethernet,116.2766489,111.0398762,0.099266588
28-12-2022,Midwest,Ethernet,115.0563146,99.34592274,0.074968528
29-12-2022,Midwest,Ethernet,118.214985,124.1246425,0.044128397
30-12-2022,Midwest,Ethernet,102.0368233,96.38345479,0.024390637
31-12-2022,Midwest,Ethernet,65.48897137,71.61187861,0.092352417
01-01-2023,Midwest,Ethernet,89.17468513,119.2625747,0.099624686
02-01-2023,Midwest,Ethernet,97.26127142,86.80589941,0.044616145
03-01-2023,Midwest,Ethernet,123.5950233,78.50083271,0.071860322
04-01-2023,Midwest,Ethernet,123.8596846,129.4093499,0.079123688
05-01-2023,Midwest,Ethernet,111.5951052,136.4954418,0.076556838
06-01-2023,Midwest,Ethernet,88.04748038,85.59369806,0.072602067
07-01-2023,Midwest,Ethernet,92.77281618,79.49057232,0.055549577
08-01-2023,Midwest,Ethernet,86.1395712,128.2836957,0.064039573
09-01-2023,Midwest,Ethernet,104.9754719,161.0848133,0.007085109
10-01-2023,Midwest,Ethernet,125.9383737,78.4010098,0.053642301
11-01-2023,Midwest,Ethernet,126.7831478,86.53047543,0.081513707
12-01-2023,Midwest,Ethernet,124.2472816,96.90522036,0.067949736
13-01-2023,Midwest,Ethernet,110.748841,116.1997893,0.064548989
14-01-2023,Midwest,Ethernet,89.02095355,98.83204515,0.052849476
15-01-2023,Midwest,Ethernet,82.82951407,79.84888811,0.017326914
16-01-2023,Midwest,Ethernet,130.7426586,65.27238345,0.069625014
17-01-2023,Midwest,Ethernet,140.9950126,95.62771659,0.054373722
18-01-2023,Midwest,Ethernet,145.1352049,152.109431,0.021690919
19-01-2023,Midwest,Ethernet,117.3474416,92.95865103,0.075223012
20-01-2023,Midwest,Ethernet,113.5419601,71.7490593,0.075984638
21-01-2023,Midwest,Ethernet,89.40686529,80.26613775,0.068245313
22-01-2023,Midwest,Ethernet,98.17246651,93.72736861,0.022026309
23-01-2023,Midwest,Ethernet,112.3448329,105.5172441,0.021825285
24-01-2023,Midwest,Ethernet,125.5977529,99.23493545,0.059944909
25-01-2023,Midwest,Ethernet,129.2781027,94.1819486,0.092353459
26-01-2023,Midwest,Ethernet,140.8472591,75.3313022,0.007180874
27-01-2023,Midwest,Ethernet,107.7860464,86.116515,0.083937006
28-01-2023,Midwest,Ethernet,94.33966051,108.9204521,0.038528352
29-01-2023,Midwest,Ethernet,101.1726887,93.31123896,0.061714207
30-01-2023,Midwest,Ethernet,111.3690997,105.0825801,0.020483025
31-01-2023,Midwest,Ethernet,130.396161,84.49114275,0.095946005
01-02-2023,Midwest,Ethernet,127.7877022,113.9643892,0.086850272
02-02-2023,Midwest,Ethernet,132.0374739,96.05858927,0.048036517
03-02-2023,Midwest,Ethernet,128.9591616,91.5356615,0.069990904
04-02-2023,Midwest,Ethernet,97.865111,94.31443244,0.05894273
05-02-2023,Midwest,Ethernet,112.8440528,57.4917079,0.049169532
06-02-2023,Midwest,Ethernet,127.9242348,66.02547046,0.09981178
07-02-2023,Midwest,Ethernet,141.1289056,117.8258723,0.085024626
08-02-2023,Midwest,Ethernet,143.3678869,100.7388397,0.009518919
09-02-2023,Midwest,Ethernet,147.3178904,90.49204012,0.054703598
10-02-2023,Midwest,Ethernet,130.2798493,118.9480257,0.060110289
11-02-2023,Midwest,Ethernet,94.43693401,76.61090072,0.077737033
12-02-2023,Midwest,Ethernet,108.5009974,101.9154432,0.07590284
13-02-2023,Midwest,Ethernet,134.4393113,60.70572307,0.03026619
14-02-2023,Midwest,Ethernet,141.4688069,116.901362,0.045498596
15-02-2023,Midwest,Ethernet,154.3808714,78.72202576,0.006572703
16-02-2023,Midwest,Ethernet,136.3835613,64.08178818,0.030265684
17-02-2023,Midwest,Ethernet,128.6973574,120.6716119,0.090474283
18-02-2023,Midwest,Ethernet,142.2295367,79.29853216,0.022883424
19-02-2023,Midwest,Ethernet,112.3298466,126.8619464,0.087835612
20-02-2023,Midwest,Ethernet,142.8367515,111.227031,0.041785496
21-02-2023,Midwest,Ethernet,144.0929947,72.28204744,0.080913198
22-02-2023,Midwest,Ethernet,150.7189591,105.5456482,0.07242428
23-02-2023,Midwest,Ethernet,152.122892,104.0745754,0.048991011
24-02-2023,Midwest,Ethernet,128.1650074,90.53554778,0.048935076
25-02-2023,Midwest,Ethernet,112.000818,81.18850763,0.014373395
26-02-2023,Midwest,Ethernet,111.4406483,114.7326664,0.068085484
27-02-2023,Midwest,Ethernet,108.2698497,127.2266732,0.06013629
28-02-2023,Midwest,Ethernet,156.7238429,100.4179691,0.095194231
01-03-2023,Midwest,Ethernet,171.2347326,108.1875748,0.036978295
02-03-2023,Midwest,Ethernet,159.83563,101.7436317,0.086805729
03-03-2023,Midwest,Ethernet,114.9245211,59.05954078,0.01275782
04-03-2023,Midwest,Ethernet,118.6844831,87.62881602,0.009178694
05-03-2023,Midwest,Ethernet,114.5270634,110.7385536,0.013442968
06-03-2023,Midwest,Ethernet,150.2504276,80.88258958,0.095568831
07-03-2023,Midwest,Ethernet,152.7726985,109.5914569,0.051396347
08-03-2023,Midwest,Ethernet,144.5539929,60.13901472,0.013086031
09-03-2023,Midwest,Ethernet,163.0851659,124.9488703,0.084239084
10-03-2023,Midwest,Ethernet,140.2105459,100.1379171,0.017334604
11-03-2023,Midwest,Ethernet,112.0777304,131.5806382,0.007088088
12-03-2023,Midwest,Ethernet,112.5839136,121.9610704,0.01789727
13-03-2023,Midwest,Ethernet,119.3445255,98.72430719,0.001863735
14-03-2023,Midwest,Ethernet,157.8449579,88.19406816,0.014500348
15-03-2023,Midwest,Ethernet,165.365247,99.87750934,0.099230439
16-03-2023,Midwest,Ethernet,156.3644624,141.2747722,0.011926586
17-03-2023,Midwest,Ethernet,131.2235901,89.18587039,0.079817451
18-03-2023,Midwest,Ethernet,116.4242309,83.17859924,0.076271163
19-03-2023,Midwest,Ethernet,124.9603027,93.62870261,0.05918396
20-03-2023,Midwest,Ethernet,134.5794701,93.12203298,0.008299875
21-03-2023,Midwest,Ethernet,154.9904794,59.49689666,0.049499253
22-03-2023,Midwest,Ethernet,172.8291856,103.1691821,0.051892906
23-03-2023,Midwest,Ethernet,150.4923258,90.69232673,0.016364246
24-03-2023,Midwest,Ethernet,129.6167481,109.8053064,0.037338932
25-03-2023,Midwest,Ethernet,129.2121898,123.1737375,0.013220751
26-03-2023,Midwest,Ethernet,125.4630233,87.23884729,0.003729149
27-03-2023,Midwest,Ethernet,116.4870696,93.23545377,0.002749397
28-03-2023,Midwest,Ethernet,149.9316364,103.4370353,0.092372622
29-03-2023,Midwest,Ethernet,178.3431493,136.0979991,0.028937579
30-03-2023,Midwest,Ethernet,135.1622135,87.73204493,0.018787509
31-03-2023,Midwest,Ethernet,136.7130302,123.6551817,0.046532739
01-04-2023,Midwest,Ethernet,147.2668957,90.90739897,0.035271364
02-04-2023,Midwest,Ethernet,136.3517442,111.0930255,0.06490974
03-04-2023,Midwest,Ethernet,160.3606539,78.48293886,0.09500177
04-04-2023,Midwest,Ethernet,140.8351154,106.5246397,0.091773191
05-04-2023,Midwest,Ethernet,152.9279313,67.74914749,0.00976245
06-04-2023,Midwest,Ethernet,148.2257953,122.8101657,0.092564759
07-04-2023,Midwest,Ethernet,142.1106855,119.9252888,0.05293673
08-04-2023,Midwest,Ethernet,116.9280037,92.18274671,0.05669229
09-04-2023,Midwest,Ethernet,126.032043,105.0841232,0.07485058
10-04-2023,Midwest,Ethernet,135.6595687,89.38279909,0.041726166
11-04-2023,Midwest,Ethernet,166.0522011,116.4415936,0.054022701
12-04-2023,Midwest,Ethernet,167.4320132,129.4599463,0.099928847
13-04-2023,Midwest,Ethernet,153.7232589,113.9608016,0.010994585
14-04-2023,Midwest,Ethernet,130.8899797,139.2300986,0.008829828
15-04-2023,Midwest,Ethernet,142.9141469,125.7539643,0.068214267
16-04-2023,Midwest,Ethernet,128.9949688,104.3656582,0.097555627
17-04-2023,Midwest,Ethernet,126.2563332,142.5956158,0.011635828
18-04-2023,Midwest,Ethernet,184.445074,77.88377248,0.043074908
19-04-2023,Midwest,Ethernet,165.0750803,82.14079945,0.09446039
20-04-2023,Midwest,Ethernet,133.5498227,66.25817198,0.084559347
21-04-2023,Midwest,Ethernet,142.5174286,80.81034346,0.052267547
22-04-2023,Midwest,Ethernet,140.0569384,132.6914559,0.041214511
23-04-2023,Midwest,Ethernet,141.1239038,95.53102478,0.094413652
24-04-2023,Midwest,Ethernet,150.9169855,105.5396937,0.032096369
25-04-2023,Midwest,Ethernet,157.1586918,90.34548989,0.0664078
26-04-2023,Midwest,Ethernet,162.3496434,112.3773582,0.027832395
27-04-2023,Midwest,Ethernet,151.2627228,84.94190991,0.081570298
28-04-2023,Midwest,Ethernet,138.5162401,62.97233331,0.025527245
29-04-2023,Midwest,Ethernet,107.9840021,89.10067579,0.029165611
30-04-2023,Midwest,Ethernet,123.401438,95.4213007,0.083763322
01-05-2023,Midwest,Ethernet,152.9293897,95.44882284,0.042251798
02-05-2023,Midwest,Ethernet,166.017482,103.1694443,0.034183039
03-05-2023,Midwest,Ethernet,170.8753122,81.72017312,0.081184838
04-05-2023,Midwest,Ethernet,140.6275428,91.60450558,0.007609198
05-05-2023,Midwest,Ethernet,129.5419454,118.7248444,0.01538642
06-05-2023,Midwest,Ethernet,147.1834126,117.3401787,0.010103612
07-05-2023,Midwest,Ethernet,138.0008497,99.56335817,0.002339586
08-05-2023,Midwest,Ethernet,117.2623601,97.72548414,0.037213543
09-05-2023,Midwest,Ethernet,150.0865955,116.4805435,0.097532609
10-05-2023,Midwest,Ethernet,156.6336064,78.13010002,0.062240402
11-05-2023,Midwest,Ethernet,150.6284548,96.10942765,0.024783
12-05-2023,Midwest,Ethernet,125.6443852,116.0070665,0.033300196
13-05-2023,Midwest,Ethernet,120.1816566,95.20606236,0.066604575
14-05-2023,Midwest,Ethernet,120.4043869,123.0884813,0.038184288
15-05-2023,Midwest,Ethernet,144.4106904,103.6874915,0.048144782
16-05-2023,Midwest,Ethernet,147.9045833,136.2964674,0.018606496
17-05-2023,Midwest,Ethernet,146.6790765,74.24066931,0.048097846
18-05-2023,Midwest,Ethernet,161.5306873,95.58052386,0.027160878
19-05-2023,Midwest,Ethernet,135.571154,116.0916698,0.096430372
20-05-2023,Midwest,Ethernet,125.0668772,98.08687315,0.006481104
21-05-2023,Midwest,Ethernet,120.6540454,89.5666492,0.012022031
22-05-2023,Midwest,Ethernet,118.1172148,100.7736454,0.097611468
23-05-2023,Midwest,Ethernet,157.2294498,99.83086647,0.047135634
24-05-2023,Midwest,Ethernet,156.202058,115.06544,0.025467871
25-05-2023,Midwest,Ethernet,146.2485533,88.90321114,0.053488201
26-05-2023,Midwest,Ethernet,133.8039009,74.80689349,0.078666807
27-05-2023,Midwest,Ethernet,124.7338441,113.4189164,0.031461145
28-05-2023,Midwest,Ethernet,127.5206892,110.4546057,0.060472272
29-05-2023,Midwest,Ethernet,124.7867893,107.2812847,0.09440072
30-05-2023,Midwest,Ethernet,156.7241282,91.62944461,0.018503019
31-05-2023,Midwest,Ethernet,155.3446205,94.50520807,0.062544292
01-06-2023,Midwest,Ethernet,140.8467044,72.92982677,0.023249418
02-06-2023,Midwest,Ethernet,121.4907432,85.66619381,0.017395546
03-06-2023,Midwest,Ethernet,123.0133784,90.62381751,0.008651389
04-06-2023,Midwest,Ethernet,126.1307864,85.87066942,0.065171953
05-06-2023,Midwest,Ethernet,122.2839317,102.5957992,0.060240366
06-06-2023,Midwest,Ethernet,156.4677151,109.6408668,0.00204554
07-06-2023,Midwest,Ethernet,144.5741614,132.45669,0.058348128
08-06-2023,Midwest,Ethernet,142.9069896,98.70822211,0.049486668
09-06-2023,Midwest,Ethernet,127.6112677,122.1202487,0.077141432
10-06-2023,Midwest,Ethernet,107.8268171,126.9481801,0.032438007
11-06-2023,Midwest,Ethernet,105.9863606,99.66486849,0.053869418
12-06-2023,Midwest,Ethernet,130.4847253,103.4376912,0.096388482
13-06-2023,Midwest,Ethernet,153.8216229,85.71410119,0.071006247
14-06-2023,Midwest,Ethernet,160.1914988,68.03124286,0.042701465
15-06-2023,Midwest,Ethernet,141.8417956,72.73541109,0.014859374
16-06-2023,Midwest,Ethernet,124.5322418,109.8349558,0.045756942
17-06-2023,Midwest,Ethernet,101.7031242,104.1290584,0.039063482
18-06-2023,Midwest,Ethernet,115.5755122,115.8026727,0.092782718
